DateKey,CalendarYear,CalendarYearLabel,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYearLabel,FiscalQuarterLabel,FiscalMonthLabel,IsWorkDay,IsHoliday,EuropeSeason,NorthAmericaSeason,AsiaSeason,MonthNumber,CalendarDayOfWeekNumber
25/05/2019,2019,Year 2019,H1,Q2,May,Week 22,Wednesday,2019,FiscalYear 2019,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
26/05/2019,2019,Year 2019,H1,Q2,May,Week 22,Thursday,2019,FiscalYear 2019,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
27/05/2019,2019,Year 2019,H1,Q2,May,Week 22,Friday,2019,FiscalYear 2019,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
28/05/2019,2019,Year 2019,H1,Q2,May,Week 22,Saturday,2019,FiscalYear 2019,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
29/05/2019,2019,Year 2019,H1,Q2,May,Week 23,Sunday,2019,FiscalYear 2019,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
30/05/2019,2019,Year 2019,H1,Q2,May,Week 23,Monday,2019,FiscalYear 2019,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
31/05/2019,2019,Year 2019,H1,Q2,May,Week 23,Tuesday,2019,FiscalYear 2019,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
1/06/2019,2019,Year 2019,H1,Q2,June,Week 23,Wednesday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,3
2/06/2019,2019,Year 2019,H1,Q2,June,Week 23,Thursday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,4
3/06/2019,2019,Year 2019,H1,Q2,June,Week 23,Friday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,5
4/06/2019,2019,Year 2019,H1,Q2,June,Week 23,Saturday,2019,FiscalYear 2019,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,6
5/06/2019,2019,Year 2019,H1,Q2,June,Week 24,Sunday,2019,FiscalYear 2019,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,7
6/06/2019,2019,Year 2019,H1,Q2,June,Week 24,Monday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,1
7/06/2019,2019,Year 2019,H1,Q2,June,Week 24,Tuesday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,2
8/06/2019,2019,Year 2019,H1,Q2,June,Week 24,Wednesday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,3
9/06/2019,2019,Year 2019,H1,Q2,June,Week 24,Thursday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,4
10/06/2019,2019,Year 2019,H1,Q2,June,Week 24,Friday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,5
11/06/2019,2019,Year 2019,H1,Q2,June,Week 24,Saturday,2019,FiscalYear 2019,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,6
12/06/2019,2019,Year 2019,H1,Q2,June,Week 25,Sunday,2019,FiscalYear 2019,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,7
13/06/2019,2019,Year 2019,H1,Q2,June,Week 25,Monday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,1
14/06/2019,2019,Year 2019,H1,Q2,June,Week 25,Tuesday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,2
15/06/2019,2019,Year 2019,H1,Q2,June,Week 25,Wednesday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,3
16/06/2019,2019,Year 2019,H1,Q2,June,Week 25,Thursday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,4
17/06/2019,2019,Year 2019,H1,Q2,June,Week 25,Friday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,5
18/06/2019,2019,Year 2019,H1,Q2,June,Week 25,Saturday,2019,FiscalYear 2019,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,6
19/06/2019,2019,Year 2019,H1,Q2,June,Week 26,Sunday,2019,FiscalYear 2019,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,7
20/06/2019,2019,Year 2019,H1,Q2,June,Week 26,Monday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,1
21/06/2019,2019,Year 2019,H1,Q2,June,Week 26,Tuesday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,2
22/06/2019,2019,Year 2019,H1,Q2,June,Week 26,Wednesday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,3
23/06/2019,2019,Year 2019,H1,Q2,June,Week 26,Thursday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,4
24/06/2019,2019,Year 2019,H1,Q2,June,Week 26,Friday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,5
25/06/2019,2019,Year 2019,H1,Q2,June,Week 26,Saturday,2019,FiscalYear 2019,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,6
26/06/2019,2019,Year 2019,H1,Q2,June,Week 27,Sunday,2019,FiscalYear 2019,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,7
27/06/2019,2019,Year 2019,H1,Q2,June,Week 27,Monday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,1
28/06/2019,2019,Year 2019,H1,Q2,June,Week 27,Tuesday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,2
29/06/2019,2019,Year 2019,H1,Q2,June,Week 27,Wednesday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,3
30/06/2019,2019,Year 2019,H1,Q2,June,Week 27,Thursday,2019,FiscalYear 2019,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,4
1/07/2019,2019,Year 2019,H2,Q3,July,Week 27,Friday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,5
2/07/2019,2019,Year 2019,H2,Q3,July,Week 27,Saturday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,6
3/07/2019,2019,Year 2019,H2,Q3,July,Week 28,Sunday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,7
4/07/2019,2019,Year 2019,H2,Q3,July,Week 28,Monday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,1
5/07/2019,2019,Year 2019,H2,Q3,July,Week 28,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,2
6/07/2019,2019,Year 2019,H2,Q3,July,Week 28,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,3
7/07/2019,2019,Year 2019,H2,Q3,July,Week 28,Thursday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,4
8/07/2019,2019,Year 2019,H2,Q3,July,Week 28,Friday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,5
9/07/2019,2019,Year 2019,H2,Q3,July,Week 28,Saturday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,6
10/07/2019,2019,Year 2019,H2,Q3,July,Week 29,Sunday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,7
11/07/2019,2019,Year 2019,H2,Q3,July,Week 29,Monday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,1
12/07/2019,2019,Year 2019,H2,Q3,July,Week 29,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,2
13/07/2019,2019,Year 2019,H2,Q3,July,Week 29,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,3
14/07/2019,2019,Year 2019,H2,Q3,July,Week 29,Thursday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,4
15/07/2019,2019,Year 2019,H2,Q3,July,Week 29,Friday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,5
16/07/2019,2019,Year 2019,H2,Q3,July,Week 29,Saturday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,6
17/07/2019,2019,Year 2019,H2,Q3,July,Week 30,Sunday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,7
18/07/2019,2019,Year 2019,H2,Q3,July,Week 30,Monday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,1
19/07/2019,2019,Year 2019,H2,Q3,July,Week 30,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,2
20/07/2019,2019,Year 2019,H2,Q3,July,Week 30,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,3
21/07/2019,2019,Year 2019,H2,Q3,July,Week 30,Thursday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,4
22/07/2019,2019,Year 2019,H2,Q3,July,Week 30,Friday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,5
23/07/2019,2019,Year 2019,H2,Q3,July,Week 30,Saturday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,6
24/07/2019,2019,Year 2019,H2,Q3,July,Week 31,Sunday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,7
25/07/2019,2019,Year 2019,H2,Q3,July,Week 31,Monday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,1
26/07/2019,2019,Year 2019,H2,Q3,July,Week 31,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,2
27/07/2019,2019,Year 2019,H2,Q3,July,Week 31,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,3
28/07/2019,2019,Year 2019,H2,Q3,July,Week 31,Thursday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,4
29/07/2019,2019,Year 2019,H2,Q3,July,Week 31,Friday,2019,FiscalYear 2019,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,5
30/07/2019,2019,Year 2019,H2,Q3,July,Week 31,Saturday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,6
31/07/2019,2019,Year 2019,H2,Q3,July,Week 32,Sunday,2019,FiscalYear 2019,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,7
1/08/2019,2019,Year 2019,H2,Q3,August,Week 32,Monday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,1
2/08/2019,2019,Year 2019,H2,Q3,August,Week 32,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,2
3/08/2019,2019,Year 2019,H2,Q3,August,Week 32,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,3
4/08/2019,2019,Year 2019,H2,Q3,August,Week 32,Thursday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,4
5/08/2019,2019,Year 2019,H2,Q3,August,Week 32,Friday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,5
6/08/2019,2019,Year 2019,H2,Q3,August,Week 32,Saturday,2019,FiscalYear 2019,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,6
7/08/2019,2019,Year 2019,H2,Q3,August,Week 33,Sunday,2019,FiscalYear 2019,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,7
8/08/2019,2019,Year 2019,H2,Q3,August,Week 33,Monday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,1
9/08/2019,2019,Year 2019,H2,Q3,August,Week 33,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,2
10/08/2019,2019,Year 2019,H2,Q3,August,Week 33,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,3
11/08/2019,2019,Year 2019,H2,Q3,August,Week 33,Thursday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,4
12/08/2019,2019,Year 2019,H2,Q3,August,Week 33,Friday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,5
13/08/2019,2019,Year 2019,H2,Q3,August,Week 33,Saturday,2019,FiscalYear 2019,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,6
14/08/2019,2019,Year 2019,H2,Q3,August,Week 34,Sunday,2019,FiscalYear 2019,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,7
15/08/2019,2019,Year 2019,H2,Q3,August,Week 34,Monday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,1
16/08/2019,2019,Year 2019,H2,Q3,August,Week 34,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,2
17/08/2019,2019,Year 2019,H2,Q3,August,Week 34,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,3
18/08/2019,2019,Year 2019,H2,Q3,August,Week 34,Thursday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,4
19/08/2019,2019,Year 2019,H2,Q3,August,Week 34,Friday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,5
20/08/2019,2019,Year 2019,H2,Q3,August,Week 34,Saturday,2019,FiscalYear 2019,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,6
21/08/2019,2019,Year 2019,H2,Q3,August,Week 35,Sunday,2019,FiscalYear 2019,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,7
22/08/2019,2019,Year 2019,H2,Q3,August,Week 35,Monday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,1
23/08/2019,2019,Year 2019,H2,Q3,August,Week 35,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,2
24/08/2019,2019,Year 2019,H2,Q3,August,Week 35,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,3
25/08/2019,2019,Year 2019,H2,Q3,August,Week 35,Thursday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,4
26/08/2019,2019,Year 2019,H2,Q3,August,Week 35,Friday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,5
27/08/2019,2019,Year 2019,H2,Q3,August,Week 35,Saturday,2019,FiscalYear 2019,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,6
28/08/2019,2019,Year 2019,H2,Q3,August,Week 36,Sunday,2019,FiscalYear 2019,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,7
29/08/2019,2019,Year 2019,H2,Q3,August,Week 36,Monday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,1
30/08/2019,2019,Year 2019,H2,Q3,August,Week 36,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,2
31/08/2019,2019,Year 2019,H2,Q3,August,Week 36,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,3
1/09/2019,2019,Year 2019,H2,Q3,September,Week 36,Thursday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,4
2/09/2019,2019,Year 2019,H2,Q3,September,Week 36,Friday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,5
3/09/2019,2019,Year 2019,H2,Q3,September,Week 36,Saturday,2019,FiscalYear 2019,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,6
4/09/2019,2019,Year 2019,H2,Q3,September,Week 37,Sunday,2019,FiscalYear 2019,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,7
5/09/2019,2019,Year 2019,H2,Q3,September,Week 37,Monday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,1
6/09/2019,2019,Year 2019,H2,Q3,September,Week 37,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,2
7/09/2019,2019,Year 2019,H2,Q3,September,Week 37,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,3
8/09/2019,2019,Year 2019,H2,Q3,September,Week 37,Thursday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,4
9/09/2019,2019,Year 2019,H2,Q3,September,Week 37,Friday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,5
10/09/2019,2019,Year 2019,H2,Q3,September,Week 37,Saturday,2019,FiscalYear 2019,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,6
11/09/2019,2019,Year 2019,H2,Q3,September,Week 38,Sunday,2019,FiscalYear 2019,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,7
12/09/2019,2019,Year 2019,H2,Q3,September,Week 38,Monday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,1
13/09/2019,2019,Year 2019,H2,Q3,September,Week 38,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,2
14/09/2019,2019,Year 2019,H2,Q3,September,Week 38,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,3
15/09/2019,2019,Year 2019,H2,Q3,September,Week 38,Thursday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,4
16/09/2019,2019,Year 2019,H2,Q3,September,Week 38,Friday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,5
17/09/2019,2019,Year 2019,H2,Q3,September,Week 38,Saturday,2019,FiscalYear 2019,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,6
18/09/2019,2019,Year 2019,H2,Q3,September,Week 39,Sunday,2019,FiscalYear 2019,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,7
19/09/2019,2019,Year 2019,H2,Q3,September,Week 39,Monday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,1
20/09/2019,2019,Year 2019,H2,Q3,September,Week 39,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,2
21/09/2019,2019,Year 2019,H2,Q3,September,Week 39,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,3
22/09/2019,2019,Year 2019,H2,Q3,September,Week 39,Thursday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,4
23/09/2019,2019,Year 2019,H2,Q3,September,Week 39,Friday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,5
24/09/2019,2019,Year 2019,H2,Q3,September,Week 39,Saturday,2019,FiscalYear 2019,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,6
25/09/2019,2019,Year 2019,H2,Q3,September,Week 40,Sunday,2019,FiscalYear 2019,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,7
26/09/2019,2019,Year 2019,H2,Q3,September,Week 40,Monday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,1
27/09/2019,2019,Year 2019,H2,Q3,September,Week 40,Tuesday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,2
28/09/2019,2019,Year 2019,H2,Q3,September,Week 40,Wednesday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,3
29/09/2019,2019,Year 2019,H2,Q3,September,Week 40,Thursday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,4
30/09/2019,2019,Year 2019,H2,Q3,September,Week 40,Friday,2019,FiscalYear 2019,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,5
1/10/2019,2019,Year 2019,H2,Q4,October,Week 40,Saturday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
2/10/2019,2019,Year 2019,H2,Q4,October,Week 41,Sunday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
3/10/2019,2019,Year 2019,H2,Q4,October,Week 41,Monday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
4/10/2019,2019,Year 2019,H2,Q4,October,Week 41,Tuesday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
5/10/2019,2019,Year 2019,H2,Q4,October,Week 41,Wednesday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
6/10/2019,2019,Year 2019,H2,Q4,October,Week 41,Thursday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
7/10/2019,2019,Year 2019,H2,Q4,October,Week 41,Friday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
8/10/2019,2019,Year 2019,H2,Q4,October,Week 41,Saturday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
9/10/2019,2019,Year 2019,H2,Q4,October,Week 42,Sunday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
10/10/2019,2019,Year 2019,H2,Q4,October,Week 42,Monday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
11/10/2019,2019,Year 2019,H2,Q4,October,Week 42,Tuesday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
12/10/2019,2019,Year 2019,H2,Q4,October,Week 42,Wednesday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
13/10/2019,2019,Year 2019,H2,Q4,October,Week 42,Thursday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
14/10/2019,2019,Year 2019,H2,Q4,October,Week 42,Friday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
15/10/2019,2019,Year 2019,H2,Q4,October,Week 42,Saturday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
16/10/2019,2019,Year 2019,H2,Q4,October,Week 43,Sunday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
17/10/2019,2019,Year 2019,H2,Q4,October,Week 43,Monday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
18/10/2019,2019,Year 2019,H2,Q4,October,Week 43,Tuesday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
19/10/2019,2019,Year 2019,H2,Q4,October,Week 43,Wednesday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
20/10/2019,2019,Year 2019,H2,Q4,October,Week 43,Thursday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
21/10/2019,2019,Year 2019,H2,Q4,October,Week 43,Friday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
22/10/2019,2019,Year 2019,H2,Q4,October,Week 43,Saturday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
23/10/2019,2019,Year 2019,H2,Q4,October,Week 44,Sunday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
24/10/2019,2019,Year 2019,H2,Q4,October,Week 44,Monday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
25/10/2019,2019,Year 2019,H2,Q4,October,Week 44,Tuesday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
26/10/2019,2019,Year 2019,H2,Q4,October,Week 44,Wednesday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
27/10/2019,2019,Year 2019,H2,Q4,October,Week 44,Thursday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
28/10/2019,2019,Year 2019,H2,Q4,October,Week 44,Friday,2019,FiscalYear 2019,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
29/10/2019,2019,Year 2019,H2,Q4,October,Week 44,Saturday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
30/10/2019,2019,Year 2019,H2,Q4,October,Week 45,Sunday,2019,FiscalYear 2019,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
